,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,P1,14/08/15,Tondela,Sp Lisbon,1.0,2.0,A,0.0,1.0,A
1,P1,15/08/15,Belenenses,Rio Ave,3.0,3.0,D,1.0,1.0,D
2,P1,15/08/15,Porto,Guimaraes,3.0,0.0,H,1.0,0.0,H
3,P1,16/08/15,Benfica,Estoril,4.0,0.0,H,0.0,0.0,D
4,P1,16/08/15,Moreirense,Arouca,0.0,2.0,A,0.0,0.0,D
5,P1,16/08/15,Setubal,Boavista,2.0,2.0,D,2.0,0.0,H
6,P1,16/08/15,Sp Braga,Nacional,2.0,1.0,H,1.0,1.0,D
7,P1,16/08/15,Uniao Madeira,Maritimo,2.0,1.0,H,1.0,0.0,H
8,P1,17/08/15,Pacos Ferreira,Academica,1.0,0.0,H,1.0,0.0,H
9,P1,21/08/15,Rio Ave,Sp Braga,1.0,0.0,H,1.0,0.0,H
10,P1,22/08/15,Maritimo,Porto,1.0,1.0,D,1.0,1.0,D
11,P1,22/08/15,Sp Lisbon,Pacos Ferreira,1.0,1.0,D,1.0,0.0,H
12,P1,23/08/15,Arouca,Benfica,1.0,0.0,H,1.0,0.0,H
13,P1,23/08/15,Boavista,Tondela,1.0,0.0,H,0.0,0.0,D
14,P1,23/08/15,Estoril,Moreirense,2.0,0.0,H,0.0,0.0,D
15,P1,23/08/15,Guimaraes,Belenenses,1.0,1.0,D,1.0,0.0,H
16,P1,23/08/15,Nacional,Uniao Madeira,1.0,0.0,H,1.0,0.0,H
17,P1,24/08/15,Academica,Setubal,0.0,4.0,A,0.0,1.0,A
18,P1,29/08/15,Benfica,Moreirense,3.0,2.0,H,0.0,1.0,A
19,P1,29/08/15,Porto,Estoril,2.0,0.0,H,1.0,0.0,H
20,P1,29/08/15,Setubal,Rio Ave,2.0,2.0,D,0.0,0.0,D
21,P1,30/08/15,Academica,Sp Lisbon,1.0,3.0,A,1.0,2.0,A
22,P1,30/08/15,Pacos Ferreira,Arouca,1.0,1.0,D,1.0,1.0,D
23,P1,30/08/15,Sp Braga,Boavista,4.0,0.0,H,1.0,0.0,H
24,P1,30/08/15,Tondela,Nacional,1.0,0.0,H,0.0,0.0,D
25,P1,31/08/15,Belenenses,Maritimo,1.0,1.0,D,0.0,1.0,A
26,P1,31/08/15,Uniao Madeira,Guimaraes,0.0,0.0,D,0.0,0.0,D
27,P1,11/09/15,Benfica,Belenenses,6.0,0.0,H,3.0,0.0,H
28,P1,12/09/15,Arouca,Porto,1.0,3.0,A,0.0,1.0,A
29,P1,12/09/15,Estoril,Sp Braga,1.0,0.0,H,0.0,0.0,D
30,P1,13/09/15,Guimaraes,Tondela,1.0,0.0,H,1.0,0.0,H
