,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR
0,P1,16/08/13,Pacos Ferreira,Sp Braga,0,2,A,0,1,A
1,P1,17/08/13,Estoril,Nacional,3,1,H,2,1,H
2,P1,17/08/13,Guimaraes,Olhanense,2,0,H,0,0,D
3,P1,18/08/13,Belenenses,Rio Ave,0,3,A,0,1,A
4,P1,18/08/13,Gil Vicente,Academica,2,0,H,1,0,H
5,P1,18/08/13,Maritimo,Benfica,2,1,H,1,0,H
6,P1,18/08/13,Setubal,Porto,1,3,A,1,0,H
7,P1,18/08/13,Sp Lisbon,Arouca,5,1,H,2,1,H
8,P1,24/08/13,Academica,Sp Lisbon,0,4,A,0,2,A
9,P1,24/08/13,Olhanense,Pacos Ferreira,1,0,H,1,0,H
10,P1,25/08/13,Arouca,Estoril,1,2,A,0,2,A
11,P1,25/08/13,Benfica,Gil Vicente,2,1,H,0,0,D
12,P1,25/08/13,Nacional,Guimaraes,1,1,D,1,1,D
13,P1,25/08/13,Porto,Maritimo,3,0,H,2,0,H
14,P1,25/08/13,Rio Ave,Setubal,2,0,H,1,0,H
15,P1,26/08/13,Sp Braga,Belenenses,2,1,H,1,0,H
16,P1,31/08/13,Guimaraes,Setubal,1,4,A,1,1,D
17,P1,31/08/13,Sp Lisbon,Benfica,1,1,D,1,0,H
18,P1,01/09/13,Arouca,Rio Ave,1,0,H,0,0,D
19,P1,01/09/13,Belenenses,Nacional,2,3,A,1,1,D
20,P1,01/09/13,Gil Vicente,Sp Braga,1,0,H,0,0,D
21,P1,01/09/13,Maritimo,Olhanense,1,1,D,0,1,A
22,P1,01/09/13,Pacos Ferreira,Porto,0,1,A,0,0,D
23,P1,02/09/13,Estoril,Academica,1,1,D,0,1,A
24,P1,14/09/13,Benfica,Pacos Ferreira,3,1,H,2,0,H
25,P1,14/09/13,Porto,Gil Vicente,2,0,H,2,0,H
26,P1,14/09/13,Rio Ave,Guimaraes,0,1,A,0,0,D
27,P1,15/09/13,Academica,Belenenses,2,1,H,0,1,A
28,P1,15/09/13,Nacional,Arouca,0,1,A,0,0,D
29,P1,15/09/13,Olhanense,Sp Lisbon,0,2,A,0,0,D
30,P1,15/09/13,Setubal,Maritimo,2,4,A,0,0,D
31,P1,15/09/13,Sp Braga,Estoril,3,2,H,1,1,D
32,P1,20/09/13,Arouca,Sp Braga,0,1,A,0,1,A
33,P1,21/09/13,Belenenses,Maritimo,1,0,H,1,0,H
34,P1,21/09/13,Gil Vicente,Olhanense,1,1,D,1,0,H
35,P1,21/09/13,Sp Lisbon,Rio Ave,1,1,D,1,0,H
36,P1,22/09/13,Estoril,Porto,2,2,D,1,1,D
37,P1,22/09/13,Guimaraes,Benfica,0,1,A,0,0,D
38,P1,22/09/13,Nacional,Academica,1,0,H,1,0,H
39,P1,23/09/13,Pacos Ferreira,Setubal,1,1,D,0,1,A
40,P1,27/09/13,Porto,Guimaraes,1,0,H,0,0,D
41,P1,28/09/13,Academica,Arouca,0,0,D,0,0,D
42,P1,28/09/13,Benfica,Belenenses,1,1,D,1,1,D
43,P1,28/09/13,Maritimo,Pacos Ferreira,3,4,A,1,0,H
44,P1,28/09/13,Olhanense,Estoril,1,2,A,1,1,D
45,P1,28/09/13,Rio Ave,Nacional,0,3,A,0,1,A
46,P1,28/09/13,Sp Braga,Sp Lisbon,1,2,A,1,1,D
47,P1,30/09/13,Setubal,Gil Vicente,2,2,D,2,1,H
48,P1,04/10/13,Academica,Rio Ave,0,1,A,0,0,D
49,P1,05/10/13,Belenenses,Olhanense,2,0,H,1,0,H
50,P1,05/10/13,Sp Lisbon,Setubal,4,0,H,1,0,H
51,P1,06/10/13,Arouca,Porto,1,3,A,0,1,A
52,P1,06/10/13,Estoril,Benfica,1,2,A,0,1,A
53,P1,06/10/13,Gil Vicente,Pacos Ferreira,2,1,H,0,0,D
54,P1,06/10/13,Nacional,Sp Braga,3,0,H,2,0,H
55,P1,07/10/13,Guimaraes,Maritimo,1,0,H,0,0,D
56,P1,25/10/13,Sp Braga,Academica,0,1,A,0,1,A
57,P1,26/10/13,Olhanense,Arouca,1,0,H,0,0,D
58,P1,26/10/13,Rio Ave,Gil Vicente,0,1,A,0,0,D
59,P1,26/10/13,Setubal,Belenenses,0,0,D,0,0,D
60,P1,27/10/13,Benfica,Nacional,2,0,H,1,0,H
61,P1,27/10/13,Maritimo,Estoril,1,3,A,1,1,D
62,P1,27/10/13,Porto,Sp Lisbon,3,1,H,1,0,H
63,P1,28/10/13,Pacos Ferreira,Guimaraes,1,3,A,1,1,D
64,P1,01/11/13,Academica,Benfica,0,3,A,0,2,A
65,P1,02/11/13,Belenenses,Porto,1,1,D,1,1,D
66,P1,02/11/13,Sp Lisbon,Maritimo,3,2,H,1,2,A
67,P1,03/11/13,Arouca,Pacos Ferreira,0,0,D,0,0,D
68,P1,03/11/13,Estoril,Setubal,0,2,A,0,0,D
69,P1,03/11/13,Gil Vicente,Guimaraes,1,0,H,1,0,H
70,P1,03/11/13,Nacional,Olhanense,0,0,D,0,0,D
71,P1,03/11/13,Sp Braga,Rio Ave,0,1,A,0,0,D
72,P1,23/11/13,Benfica,Sp Braga,1,0,H,0,0,D
73,P1,23/11/13,Porto,Nacional,1,1,D,0,0,D
74,P1,24/11/13,Guimaraes,Sp Lisbon,0,1,A,0,0,D
75,P1,24/11/13,Maritimo,Gil Vicente,3,2,H,2,2,D
76,P1,24/11/13,Pacos Ferreira,Belenenses,1,0,H,1,0,H
